4,0.4,0.6,0.6,0.6,0.2,0.6,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.2,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.6,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.2,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.6,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.6,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.2,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.6,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.2,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.6,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.6,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.2,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.6,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.6,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.2,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.6,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.2,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.6,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.2,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.6,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.6,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.2,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.6,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.6,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.4,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.2,0.8,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.2,0.8,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.6,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.2,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.2,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.6,0.8,0.6,0.8,0.8,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.2,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.2,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.2,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.4,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.4,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.4,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.4,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.6,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.6,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.6,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.8,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.4,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.6,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.4,0.8,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.8,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.2,0.6,0.4,0.3,0.4,0.6,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.4,0.6,0.6,0.6,0.4,0.6,0.2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,0.6,0.8,0.2,0.3,0.2,0.2,0.8,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
